time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,image_path
2022-07-02,17.6,11.9,25.7,0.0,,,11.6,,1020.1,,images\img_2022-07-02_-23.5505_-46.6333.png
2022-07-03,17.4,10.2,25.3,0.0,,,6.3,,1022.9,,images\img_2022-07-03_-23.5505_-46.6333.png
2022-07-04,17.8,10.7,25.0,0.0,,,6.2,,1021.7,,images\img_2022-07-04_-23.5505_-46.6333.png
2022-07-05,16.7,11.8,23.7,0.0,,,10.8,,1020.0,,images\img_2022-07-05_-23.5505_-46.6333.png
2022-07-06,16.2,9.6,24.2,0.0,,,8.4,,1019.2,,images\img_2022-07-06_-23.5505_-46.6333.png
2022-07-07,17.8,13.0,24.3,0.0,,,11.3,,1019.7,,images\img_2022-07-07_-23.5505_-46.6333.png
2022-07-08,16.9,10.0,23.8,0.0,,,5.8,,1023.1,,images\img_2022-07-08_-23.5505_-46.6333.png
2022-07-09,15.8,11.0,22.6,0.0,,,8.3,,1023.6,,images\img_2022-07-09_-23.5505_-46.6333.png
2022-07-10,16.6,11.4,24.3,0.0,,,9.5,,1020.2,,images\img_2022-07-10_-23.5505_-46.6333.png
2022-07-11,17.8,12.9,24.1,0.0,,,14.4,,1015.8,,images\img_2022-07-11_-23.5505_-46.6333.png
2022-07-12,19.4,15.1,25.4,0.0,,,20.7,,1016.2,,images\img_2022-07-12_-23.5505_-46.6333.png
2022-07-13,15.1,13.9,17.0,0.0,,,15.6,,1022.4,,images\img_2022-07-13_-23.5505_-46.6333.png
2022-07-14,18.2,14.5,24.2,0.0,,,14.5,,1019.7,,images\img_2022-07-14_-23.5505_-46.6333.png
2022-07-15,19.2,14.3,26.2,0.0,,,13.1,,1016.1,,images\img_2022-07-15_-23.5505_-46.6333.png
2022-07-16,20.2,14.9,26.4,0.0,,,15.3,,1014.6,,images\img_2022-07-16_-23.5505_-46.6333.png
2022-07-17,19.2,15.2,26.9,0.0,,,12.9,,1019.5,,images\img_2022-07-17_-23.5505_-46.6333.png
2022-07-18,17.4,14.7,23.4,0.0,,,14.1,,1023.8,,images\img_2022-07-18_-23.5505_-46.6333.png
2022-07-19,18.9,15.5,24.8,0.0,,,9.6,,1023.2,,images\img_2022-07-19_-23.5505_-46.6333.png
2022-07-20,17.1,15.1,22.2,0.0,,,13.4,,1022.6,,images\img_2022-07-20_-23.5505_-46.6333.png
2022-07-21,18.0,14.6,24.4,0.0,,,7.6,,1019.9,,images\img_2022-07-21_-23.5505_-46.6333.png
2022-07-22,17.6,12.3,25.1,0.0,,,5.4,,1018.8,,images\img_2022-07-22_-23.5505_-46.6333.png
2022-07-23,18.0,11.4,25.2,0.0,,,4.7,,1018.7,,images\img_2022-07-23_-23.5505_-46.6333.png
2022-07-24,17.8,11.4,25.2,0.0,,,7.7,,1020.0,,images\img_2022-07-24_-23.5505_-46.6333.png
2022-07-25,17.5,11.6,25.1,0.0,,,7.1,,1020.8,,images\img_2022-07-25_-23.5505_-46.6333.png
2022-07-26,16.5,11.1,23.9,0.0,,,9.7,,1021.7,,images\img_2022-07-26_-23.5505_-46.6333.png
2022-07-27,17.5,13.6,25.2,0.0,,,8.0,,1020.1,,images\img_2022-07-27_-23.5505_-46.6333.png
2022-07-28,18.7,11.7,25.9,0.0,,,11.5,,1014.2,,images\img_2022-07-28_-23.5505_-46.6333.png
2022-07-29,17.1,11.6,23.2,3.7,,,13.3,,1013.1,,images\img_2022-07-29_-23.5505_-46.6333.png
2022-07-30,12.3,8.8,17.1,0.0,,,9.2,,1019.5,,images\img_2022-07-30_-23.5505_-46.6333.png
2022-07-31,12.6,7.8,20.7,0.0,,,8.5,,1020.8,,images\img_2022-07-31_-23.5505_-46.6333.png
2022-08-01,16.5,10.0,25.8,0.0,,,7.9,,1018.3,,images\img_2022-08-01_-23.5505_-46.6333.png
2022-08-02,17.5,11.6,25.2,0.0,,,7.5,,1018.6,,images\img_2022-08-02_-23.5505_-46.6333.png
2022-08-03,16.7,11.2,24.6,0.0,,,9.0,,1018.6,,images\img_2022-08-03_-23.5505_-46.6333.png
2022-08-04,19.2,11.5,27.8,0.0,,,11.0,,1014.1,,images\img_2022-08-04_-23.5505_-46.6333.png
2022-08-05,19.1,13.3,28.3,0.2,,,15.9,,1014.4,,images\img_2022-08-05_-23.5505_-46.6333.png
2022-08-06,15.3,11.7,21.4,0.0,,,15.0,,1018.6,,images\img_2022-08-06_-23.5505_-46.6333.png
2022-08-07,18.0,14.4,23.7,0.2,,,10.6,,1015.7,,images\img_2022-08-07_-23.5505_-46.6333.png
2022-08-08,17.4,15.3,21.1,6.4,,,11.5,,1017.4,,images\img_2022-08-08_-23.5505_-46.6333.png
2022-08-09,17.0,14.8,22.1,8.6,,,10.6,,1018.2,,images\img_2022-08-09_-23.5505_-46.6333.png
2022-08-10,14.3,10.1,16.6,10.1,,,26.5,,1014.5,,images\img_2022-08-10_-23.5505_-46.6333.png
2022-08-11,12.5,10.4,15.3,1.6,,,18.5,,1021.9,,images\img_2022-08-11_-23.5505_-46.6333.png
2022-08-12,13.7,10.9,18.9,0.0,,,13.7,,1024.3,,images\img_2022-08-12_-23.5505_-46.6333.png
2022-08-13,15.4,10.2,23.8,0.0,,,12.3,,1023.1,,images\img_2022-08-13_-23.5505_-46.6333.png
2022-08-14,16.3,9.8,24.0,0.0,,,10.2,,1020.1,,images\img_2022-08-14_-23.5505_-46.6333.png
2022-08-15,18.4,12.4,25.9,0.0,,,12.7,,1015.4,,images\img_2022-08-15_-23.5505_-46.6333.png
2022-08-16,20.3,14.7,28.0,0.0,,,13.9,,1013.7,,images\img_2022-08-16_-23.5505_-46.6333.png
2022-08-17,18.5,13.5,26.3,0.2,,,11.1,,1014.7,,images\img_2022-08-17_-23.5505_-46.6333.png
2022-08-18,21.0,15.8,28.5,0.0,,,17.8,,1012.5,,images\img_2022-08-18_-23.5505_-46.6333.png
2022-08-19,10.8,8.3,17.2,3.5,,,20.7,,1027.0,,images\img_2022-08-19_-23.5505_-46.6333.png
2022-08-20,10.8,8.6,13.4,0.0,,,19.3,,1029.4,,images\img_2022-08-20_-23.5505_-46.6333.png
2022-08-21,12.3,8.5,18.8,0.0,,,14.2,,1026.9,,images\img_2022-08-21_-23.5505_-46.6333.png
2022-08-22,12.9,9.1,19.4,0.0,,,12.6,,1024.9,,images\img_2022-08-22_-23.5505_-46.6333.png
2022-08-23,14.1,9.7,21.4,0.0,,,11.5,,1024.3,,images\img_2022-08-23_-23.5505_-46.6333.png
2022-08-24,16.2,12.2,23.3,0.0,,,10.8,,1023.1,,images\img_2022-08-24_-23.5505_-46.6333.png
2022-08-25,17.6,13.0,25.3,0.0,,,8.7,,1021.7,,images\img_2022-08-25_-23.5505_-46.6333.png
2022-08-26,19.1,13.0,26.1,0.0,,,7.7,,1020.1,,images\img_2022-08-26_-23.5505_-46.6333.png
2022-08-27,19.7,13.0,27.4,0.0,,,8.5,,1017.5,,images\img_2022-08-27_-23.5505_-46.6333.png
2022-08-28,18.4,12.6,28.4,0.4,,,14.2,,1019.2,,images\img_2022-08-28_-23.5505_-46.6333.png
2022-08-29,12.0,9.5,14.8,0.0,,,24.4,,1027.4,,images\img_2022-08-29_-23.5505_-46.6333.png
2022-08-30,12.0,9.4,16.0,0.2,,,19.7,,1027.3,,images\img_2022-08-30_-23.5505_-46.6333.png
2022-08-31,13.5,10.1,20.7,0.0,,,15.6,,1024.4,,images\img_2022-08-31_-23.5505_-46.6333.png
2022-09-01,16.0,7.9,25.0,0.0,,,8.8,,1019.4,,images\img_2022-09-01_-23.5505_-46.6333.png
2022-09-02,19.3,11.7,28.2,0.0,,,11.6,,1016.7,,images\img_2022-09-02_-23.5505_-46.6333.png
2022-09-03,15.8,11.6,21.6,3.7,,,14.6,,1019.3,,images\img_2022-09-03_-23.5505_-46.6333.png
2022-09-04,12.0,10.0,14.2,7.4,,,19.3,,1024.8,,images\img_2022-09-04_-23.5505_-46.6333.png
2022-09-05,14.2,11.4,21.9,1.1,,,17.5,,1025.1,,images\img_2022-09-05_-23.5505_-46.6333.png
2022-09-06,16.1,13.0,22.9,0.0,,,16.0,,1024.2,,images\img_2022-09-06_-23.5505_-46.6333.png
2022-09-07,17.1,13.3,25.0,6.9,,,13.1,,1018.8,,images\img_2022-09-07_-23.5505_-46.6333.png
2022-09-08,20.3,12.2,28.8,0.0,,,9.9,,1015.2,,images\img_2022-09-08_-23.5505_-46.6333.png
2022-09-09,23.2,16.5,31.0,0.0,,,8.6,,1014.9,,images\img_2022-09-09_-23.5505_-46.6333.png
2022-09-10,20.0,14.3,28.9,0.0,,,15.3,,1016.7,,images\img_2022-09-10_-23.5505_-46.6333.png
2022-09-11,13.5,11.2,16.9,2.6,,,16.8,,1020.8,,images\img_2022-09-11_-23.5505_-46.6333.png
2022-09-12,16.7,12.4,23.3,0.0,,,13.4,,1016.7,,images\img_2022-09-12_-23.5505_-46.6333.png
2022-09-13,19.8,13.9,28.8,2.6,,,8.7,,1013.2,,images\img_2022-09-13_-23.5505_-46.6333.png
2022-09-14,16.7,14.0,19.5,12.6,,,11.5,,1017.1,,images\img_2022-09-14_-23.5505_-46.6333.png
2022-09-15,14.9,13.7,17.2,2.7,,,14.0,,1020.4,,images\img_2022-09-15_-23.5505_-46.6333.png
2022-09-16,13.9,12.3,15.6,1.0,,,16.5,,1022.1,,images\img_2022-09-16_-23.5505_-46.6333.png
2022-09-17,13.0,10.8,17.2,0.2,,,17.3,,1022.9,,images\img_2022-09-17_-23.5505_-46.6333.png
2022-09-18,13.5,8.0,20.6,0.0,,,14.3,,1020.2,,images\img_2022-09-18_-23.5505_-46.6333.png
2022-09-19,15.3,9.5,24.5,0.0,,,11.4,,1015.9,,images\img_2022-09-19_-23.5505_-46.6333.png
2022-09-20,17.9,11.9,25.9,5.5,,,9.8,,1012.8,,images\img_2022-09-20_-23.5505_-46.6333.png
2022-09-21,17.2,13.0,23.1,4.2,,,10.9,,1012.7,,images\img_2022-09-21_-23.5505_-46.6333.png
2022-09-22,19.0,14.4,24.5,10.5,,,15.5,,1010.5,,images\img_2022-09-22_-23.5505_-46.6333.png
2022-09-23,15.0,9.1,20.4,0.0,,,11.5,,1016.0,,images\img_2022-09-23_-23.5505_-46.6333.png
2022-09-24,12.0,7.1,18.2,0.0,,,12.2,,1020.7,,images\img_2022-09-24_-23.5505_-46.6333.png
2022-09-25,14.3,8.8,21.6,0.0,,,13.4,,1019.0,,images\img_2022-09-25_-23.5505_-46.6333.png
2022-09-26,16.9,12.8,23.6,7.1,,,10.1,,1017.9,,images\img_2022-09-26_-23.5505_-46.6333.png
2022-09-27,17.4,14.1,21.1,9.7,,,7.7,,1017.6,,images\img_2022-09-27_-23.5505_-46.6333.png
2022-09-28,14.8,12.6,17.0,18.8,,,14.1,,1019.9,,images\img_2022-09-28_-23.5505_-46.6333.png
2022-09-29,14.2,12.5,17.0,1.6,,,18.7,,1021.6,,images\img_2022-09-29_-23.5505_-46.6333.png
2022-09-30,15.1,12.8,19.3,12.0,,,15.8,,1020.9,,images\img_2022-09-30_-23.5505_-46.6333.png
2022-10-01,16.8,13.9,21.6,11.9,,,8.9,,1018.8,,images\img_2022-10-01_-23.5505_-46.6333.png
2022-10-02,16.5,13.2,21.3,0.0,,,9.5,,1018.6,,images\img_2022-10-02_-23.5505_-46.6333.png
2022-10-03,16.2,12.6,21.7,16.8,,,11.6,,1016.8,,images\img_2022-10-03_-23.5505_-46.6333.png
2022-10-04,16.8,15.1,19.7,0.7,,,11.9,,1015.2,,images\img_2022-10-04_-23.5505_-46.6333.png
2022-10-05,17.9,15.5,23.8,0.1,,,11.2,,1016.3,,images\img_2022-10-05_-23.5505_-46.6333.png
2022-10-06,21.0,15.0,28.9,4.0,,,13.4,,1013.0,,images\img_2022-10-06_-23.5505_-46.6333.png
2022-10-07,19.8,14.9,22.6,4.7,,,20.7,,1010.5,,images\img_2022-10-07_-23.5505_-46.6333.png
2022-10-08,18.3,13.1,25.5,0.0,,,6.9,,1013.5,,images\img_2022-10-08_-23.5505_-46.6333.png
2022-10-09,18.6,12.1,26.8,28.8,,,7.9,,1015.6,,images\img_2022-10-09_-23.5505_-46.6333.png
2022-10-10,18.3,15.5,22.5,8.7,,,8.5,,1020.5,,images\img_2022-10-10_-23.5505_-46.6333.png
2022-10-11,20.9,16.3,27.6,3.9,,,8.7,,1018.5,,images\img_2022-10-11_-23.5505_-46.6333.png
2022-10-12,21.6,17.3,27.8,2.4,,,7.6,,1016.3,,images\img_2022-10-12_-23.5505_-46.6333.png
2022-10-13,21.3,16.7,29.5,0.0,,,11.1,,1017.2,,images\img_2022-10-13_-23.5505_-46.6333.png
2022-10-14,18.8,15.6,24.9,1.1,,,13.4,,1021.1,,images\img_2022-10-14_-23.5505_-46.6333.png
2022-10-15,18.5,16.1,22.0,1.1,,,17.6,,1022.8,,images\img_2022-10-15_-23.5505_-46.6333.png
2022-10-16,18.7,14.8,25.7,25.2,,,9.5,,1017.6,,images\img_2022-10-16_-23.5505_-46.6333.png
2022-10-17,19.1,16.1,25.3,0.2,,,8.2,,1016.6,,images\img_2022-10-17_-23.5505_-46.6333.png
2022-10-18,18.2,16.2,21.6,2.9,,,14.5,,1019.6,,images\img_2022-10-18_-23.5505_-46.6333.png
2022-10-19,19.9,17.1,24.9,8.8,,,8.7,,1017.5,,images\img_2022-10-19_-23.5505_-46.6333.png
2022-10-20,21.5,14.0,29.1,0.0,,,7.9,,1013.0,,images\img_2022-10-20_-23.5505_-46.6333.png
2022-10-21,21.0,19.1,24.7,5.5,,,17.1,,1009.8,,images\img_2022-10-21_-23.5505_-46.6333.png
2022-10-22,19.4,15.9,25.1,7.0,,,13.4,,1014.3,,images\img_2022-10-22_-23.5505_-46.6333.png
2022-10-23,17.9,14.7,24.6,0.1,,,11.7,,1017.9,,images\img_2022-10-23_-23.5505_-46.6333.png
2022-10-24,18.4,14.7,23.4,2.0,,,13.6,,1017.0,,images\img_2022-10-24_-23.5505_-46.6333.png
2022-10-25,18.0,14.5,23.6,0.0,,,13.5,,1017.3,,images\img_2022-10-25_-23.5505_-46.6333.png
2022-10-26,19.5,14.3,27.3,0.0,,,10.3,,1014.7,,images\img_2022-10-26_-23.5505_-46.6333.png
2022-10-27,23.2,15.3,31.5,0.0,,,12.0,,1012.0,,images\img_2022-10-27_-23.5505_-46.6333.png
2022-10-28,20.8,17.0,27.9,12.6,,,7.9,,1014.1,,images\img_2022-10-28_-23.5505_-46.6333.png
2022-10-29,22.2,15.6,29.2,0.0,,,7.3,,1012.2,,images\img_2022-10-29_-23.5505_-46.6333.png
2022-10-30,22.5,17.9,28.3,1.1,,,13.0,,1009.3,,images\img_2022-10-30_-23.5505_-46.6333.png
2022-10-31,21.4,18.3,26.2,32.7,,,18.6,,1010.4,,images\img_2022-10-31_-23.5505_-46.6333.png
2022-11-01,15.5,13.1,18.2,8.6,,,24.4,,1019.0,,images\img_2022-11-01_-23.5505_-46.6333.png
2022-11-02,12.6,11.6,13.7,3.6,,,22.0,,1023.9,,images\img_2022-11-02_-23.5505_-46.6333.png
2022-11-03,12.8,10.3,15.6,0.9,,,18.3,,1023.5,,images\img_2022-11-03_-23.5505_-46.6333.png
2022-11-04,12.8,8.4,17.7,0.2,,,12.9,,1021.3,,images\img_2022-11-04_-23.5505_-46.6333.png
2022-11-05,13.8,10.0,17.7,0.7,,,11.9,,1020.7,,images\img_2022-11-05_-23.5505_-46.6333.png
2022-11-06,14.1,10.5,18.2,0.1,,,11.9,,1020.8,,images\img_2022-11-06_-23.5505_-46.6333.png
2022-11-07,14.3,11.8,16.8,0.6,,,11.5,,1019.6,,images\img_2022-11-07_-23.5505_-46.6333.png
2022-11-08,14.9,10.8,21.5,0.0,,,8.5,,1018.5,,images\img_2022-11-08_-23.5505_-46.6333.png
2022-11-09,17.2,11.6,26.0,2.4,,,10.9,,1016.1,,images\img_2022-11-09_-23.5505_-46.6333.png
2022-11-10,19.0,14.8,25.8,0.2,,,12.1,,1016.1,,images\img_2022-11-10_-23.5505_-46.6333.png
2022-11-11,19.7,15.9,27.0,1.0,,,13.2,,1015.1,,images\img_2022-11-11_-23.5505_-46.6333.png
2022-11-12,19.7,16.8,24.8,3.3,,,10.1,,1013.5,,images\img_2022-11-12_-23.5505_-46.6333.png
2022-11-13,20.7,15.5,29.0,0.0,,,7.3,,1013.0,,images\img_2022-11-13_-23.5505_-46.6333.png
2022-11-14,21.9,17.9,28.1,8.7,,,12.2,,1011.7,,images\img_2022-11-14_-23.5505_-46.6333.png
2022-11-15,20.5,15.7,27.4,0.6,,,9.6,,1014.8,,images\img_2022-11-15_-23.5505_-46.6333.png
2022-11-16,18.6,14.7,24.2,0.0,,,14.0,,1017.6,,images\img_2022-11-16_-23.5505_-46.6333.png
2022-11-17,17.2,11.6,23.0,0.0,,,13.8,,1018.5,,images\img_2022-11-17_-23.5505_-46.6333.png
2022-11-18,17.0,13.2,22.2,0.0,,,14.7,,1018.2,,images\img_2022-11-18_-23.5505_-46.6333.png
2022-11-19,17.3,11.8,24.7,0.0,,,14.2,,1017.5,,images\img_2022-11-19_-23.5505_-46.6333.png
2022-11-20,19.5,14.1,26.9,0.8,,,10.4,,1016.4,,images\img_2022-11-20_-23.5505_-46.6333.png
2022-11-21,20.9,15.5,27.9,0.4,,,9.6,,1014.8,,images\img_2022-11-21_-23.5505_-46.6333.png
2022-11-22,22.6,16.5,30.4,0.2,,,8.1,,1013.1,,images\img_2022-11-22_-23.5505_-46.6333.png
2022-11-23,21.2,17.2,28.4,25.8,,,8.8,,1012.3,,images\img_2022-11-23_-23.5505_-46.6333.png
2022-11-24,18.9,16.1,22.8,7.9,,,11.4,,1013.1,,images\img_2022-11-24_-23.5505_-46.6333.png
2022-11-25,17.2,14.1,20.4,2.3,,,16.5,,1015.3,,images\img_2022-11-25_-23.5505_-46.6333.png
2022-11-26,17.6,13.0,24.3,6.4,,,6.8,,1014.7,,images\img_2022-11-26_-23.5505_-46.6333.png
2022-11-27,18.4,14.3,23.1,5.5,,,14.1,,1013.8,,images\img_2022-11-27_-23.5505_-46.6333.png
2022-11-28,19.0,16.6,22.9,8.8,,,8.5,,1009.3,,images\img_2022-11-28_-23.5505_-46.6333.png
2022-11-29,19.3,17.2,23.6,24.3,,,7.6,,1006.6,,images\img_2022-11-29_-23.5505_-46.6333.png
2022-11-30,20.2,16.8,26.2,17.9,,,9.4,,1006.3,,images\img_2022-11-30_-23.5505_-46.6333.png
2022-12-01,21.1,16.8,27.0,15.0,,,10.2,,1009.4,,images\img_2022-12-01_-23.5505_-46.6333.png
2022-12-02,21.9,17.5,28.6,6.5,,,8.1,,1012.3,,images\img_2022-12-02_-23.5505_-46.6333.png
2022-12-03,21.9,18.1,26.9,18.6,,,8.7,,1012.8,,images\img_2022-12-03_-23.5505_-46.6333.png
2022-12-04,21.8,18.8,26.8,9.0,,,9.5,,1011.7,,images\img_2022-12-04_-23.5505_-46.6333.png
2022-12-05,21.2,19.7,24.0,8.9,,,11.8,,1013.1,,images\img_2022-12-05_-23.5505_-46.6333.png
2022-12-06,21.3,19.3,25.9,25.3,,,14.2,,1014.5,,images\img_2022-12-06_-23.5505_-46.6333.png
2022-12-07,20.7,17.8,25.0,10.3,,,10.7,,1013.3,,images\img_2022-12-07_-23.5505_-46.6333.png
2022-12-08,20.4,16.1,26.3,0.0,,,5.2,,1011.1,,images\img_2022-12-08_-23.5505_-46.6333.png
2022-12-09,21.6,14.3,28.6,0.0,,,8.1,,1010.5,,images\img_2022-12-09_-23.5505_-46.6333.png
2022-12-10,21.7,14.5,30.0,0.0,,,7.3,,1011.8,,images\img_2022-12-10_-23.5505_-46.6333.png
2022-12-11,23.4,18.2,29.3,0.9,,,8.1,,1011.1,,images\img_2022-12-11_-23.5505_-46.6333.png
2022-12-12,23.2,19.9,27.7,1.5,,,14.9,,1007.8,,images\img_2022-12-12_-23.5505_-46.6333.png
2022-12-13,19.6,16.5,21.6,22.1,,,18.0,,1008.5,,images\img_2022-12-13_-23.5505_-46.6333.png
2022-12-14,17.5,13.9,21.8,0.0,,,15.3,,1013.8,,images\img_2022-12-14_-23.5505_-46.6333.png
2022-12-15,18.0,12.7,23.9,1.3,,,10.2,,1013.6,,images\img_2022-12-15_-23.5505_-46.6333.png
2022-12-16,19.4,14.7,26.0,3.3,,,10.3,,1009.9,,images\img_2022-12-16_-23.5505_-46.6333.png
2022-12-17,18.6,15.4,23.2,1.7,,,12.4,,1011.2,,images\img_2022-12-17_-23.5505_-46.6333.png
2022-12-18,19.1,15.3,25.3,1.6,,,16.5,,1014.5,,images\img_2022-12-18_-23.5505_-46.6333.png
2022-12-19,18.0,15.8,21.7,10.5,,,16.2,,1015.2,,images\img_2022-12-19_-23.5505_-46.6333.png
2022-12-20,18.5,16.4,21.8,31.8,,,14.3,,1012.3,,images\img_2022-12-20_-23.5505_-46.6333.png
2022-12-21,17.6,16.1,19.7,5.9,,,17.5,,1013.7,,images\img_2022-12-21_-23.5505_-46.6333.png
2022-12-22,17.4,15.4,20.4,2.4,,,17.1,,1015.3,,images\img_2022-12-22_-23.5505_-46.6333.png
2022-12-23,18.1,14.6,23.8,1.3,,,15.7,,1015.8,,images\img_2022-12-23_-23.5505_-46.6333.png
2022-12-24,19.1,15.4,25.0,2.6,,,12.1,,1015.9,,images\img_2022-12-24_-23.5505_-46.6333.png
2022-12-25,20.4,16.7,26.0,4.1,,,10.3,,1015.2,,images\img_2022-12-25_-23.5505_-46.6333.png
2022-12-26,20.6,18.7,23.4,9.1,,,8.0,,1013.5,,images\img_2022-12-26_-23.5505_-46.6333.png
2022-12-27,21.1,18.0,25.8,8.4,,,8.3,,1013.7,,images\img_2022-12-27_-23.5505_-46.6333.png
2022-12-28,22.0,18.3,26.3,3.4,,,19.0,,1011.8,,images\img_2022-12-28_-23.5505_-46.6333.png
2022-12-29,20.2,16.4,24.7,35.7,,,13.3,,1014.1,,images\img_2022-12-29_-23.5505_-46.6333.png
2022-12-30,19.4,16.2,23.1,5.4,,,12.1,,1016.3,,images\img_2022-12-30_-23.5505_-46.6333.png
